Station Name,Street Address,Latitude,Longitude
CPU EC 3 ADA,1200 Fort Vancouver Way Covered Walkway Parki,45.630036,-122.663442
CPU OPS 1,8600 NE 117th Ave,45.684915,-122.55342
Vancouver Mall Southeast,8700 Ne Vancouver Mall Dr,45.657705,-122.581873
CPU DC STATION 2,850 Officers Row,45.629428,-122.663273
"Walgreens 13503 SE MILL PLAIN,  VANCOUVER",13503 Se Mill Plain,45.6178815,-122.5332135
CPU DC STATION 1,850 Officers Row,45.629395,-122.663203
Hampton Inn & Suites Portland/Vancouver,315 SE Olympia Dr,45.618949,-122.525453
Vancouver Mall - Tesla Supercharger,8700 NE Vancouver Mall Drive,45.659583,-122.583536
"Cafaro VANCOUVER PLAZA (Vancouver, WA)",7809 NE Vancouver Plaza Dr,45.64992,-122.59341
University Village,2723 Northeast 134th Street,45.716144166102126,-122.64233632208956
Legacy Salmon Creek Hospital,2211 Northeast 139th Street,45.7208083,-122.6467578
HAAGEN HAAGEN 2,1501 NE 131st Ave,45.633264,-122.536477
Fred Meyer Salmon Creek - Tesla Supercharger,800 NE Tenney Road,45.721613,-122.663762
HAAGEN HAAGEN 1,1318 NE 136th Ave,45.631806,-122.535112
Walmart 2947 Vancouver,9000 NE HIGHWAY 99,45.68739,-122.66091
431004 : The Reserve at CTC,600 Southeast 177th Avenue,45.6183882,-122.4917385
PeaceHealth Parking Lot E,Patient/Visitor Lot,45.625546157476,-122.58179668033
KOHL'S - CHPT 1003 VANCOUVE 1,17001 SE Mill Plain Blvd,45.616174,-122.497721
Clark County - Public Service Center (1st Floor),1300 Franklin Street,45.6313841,-122.677588
COEN NORTH STATION #1,815 Columbia St,45.627361,-122.673261
CPU EC 2,1200 Fort Vancouver Way Southside Public Park,45.62946,-122.663366
VUMC 1 VUMC 1,17928 Vashon Hwy SW,47.444149,-122.460142
VASHON TWAY THRIFTWAY #1,9740 SW Bank Rd,47.448013,-122.45897
Legacy Villa,21900 E Country,47.667043,-117.110447
City of Waitsburg,128 Coppei Avenue,46.2707488,-118.1532507
Columbia REA,2929 Melrose St.,46.0810314831552,-118.284392504903
Pepper Bridge Winery - Tesla Destination,1704 J.B. George Rd,47.734002,-122.141347
Dunham Wine Cellars - Tesla Destination,150 E Boeing,46.0890194,-118.2782343
Whitman College,147 South Park Street,46.0705799,-118.3306351
Marcus Whitman Hotel - Tesla Destination,6 W Rose St,46.0679132,-118.3408991
The Walls Vineyards - Tesla Destination,1015  W Pine St,46.06881,-118.35589
A Room With a View - Tesla Destination,28 Roland Ct,46.022244,-118.410638
O'Brien Nissan,1395 Dalles Military Rd,46.047464,-118.353406
Hampton Inn and Suites,1531 Kelly Place,46.0459904,-118.3568298
Whitman College - Tesla Destination,345 Boyer Ave,46.0684299,-118.3302973
Inn at Abeja - Tesla Destination,2014 Mill Creek Rd,46.088478,-118.227154
La Quinta Inn & Suites Walla Walla - Tesla Destination,776 Silverstone Dr,46.067886,-118.370851
Doubleback Winery - Tesla Destination,3853 Powerline Rd,46.014123,-118.310165
Walla Walla Community College - Automotive Technology Center,3060 E Isaacs Ave,46.0805102792022,-118.281170868322
Amavi Cellars - Tesla Destination,3796 Peppers Bridge Rd,46.016223,-118.38607
Water & Environmental Center,640 Water Center Dr,46.0781030999106,-118.273813752914
Corvus Cellars - Tesla Destination,760 C St,46.092016,-118.271808
Columbia REA,2929 Melrose St.,46.0810314831552,-118.284392504903
WDVA WWVH1,92 Wainwright Dr,46.053183,-118.354086
Providence St. Mary Medical Center - Walla Walla,401 W Poplar St,46.062597,-118.34231
CAPRIO CELLARS STATION 1,1615 Whiteley Rd,46.011032,-118.36136
WOLF DEN 76 STATION 2 DC,61 W Wapato Rd,46.448538,-120.430957
WOLF DEN 76 STATION 1,61 W Wapato Rd,46.448508,-120.43099
Freehand Cellars - Tesla Destination,420 Windy Point Dr,46.495156,-120.4206332
PORTCW BLDG 20 #4,4035 Grant St,45.562567,-122.325966
NINEBARK 141/142,600 S Marina Way,45.578612,-122.369966
PORTCW BLDG 20 #1,4035 Grant St,45.56304,-122.325634
NINEBARK 223/224,600 S Marina Way,45.578614,-122.37
NINEBARK 239,600 S Marina Way,45.578607,-122.370007
NINEBARK 229/230,600 S Marina Way,45.578611,-122.369998
NINEBARK 177,600 S Marina Way,45.578601,-122.369971
PORTCW BLDG 20 #2,4035 Grant St,45.563002,-122.325741
NINEBARK 157/158,600 S Marina Way,45.578597,-122.369998
PORTCW BLDG 20 #5,4035 Grant St,45.562907,-122.325816
PORTCW BLDG 20 #3,4035 Grant St,45.56304,-122.32558
PORTCW PORTCWADMIN,98 S A St,45.578726,-122.379886
PORTCW BLDG 20 #6,4035 Grant St,45.562604,-122.326084
Highway 2 Brew Espresso,215 N Chelan Ave,47.649002,-120.070865
Chelan County Public Utility District,327 N Wenatchee Ave,47.429582,-120.315228
Pybus Public Market,7 N Worthen St,47.425375,-120.307608
Wenatchee - Wenatchee Convention Center,200 N Columbia St,47.42745,-120.31242
Cascade Chevrolet,148 Easy St,47.467463,-120.336918
Walla Walla Park,River Park Ave E,47.442921,-120.316235
Dry Gulch Trailhead,Dry Gulch Rd,47.39664792360551,-120.32983635714724
Rocky Reach Dam Visitor Center,6151 US 97 Alternate,47.531819,-120.300871
WADOC WVRC,615 Kittitas St,47.417516,-120.314461
Confluence Technology Center,285 Technology Center Way,47.463409,-120.331529
Warm Springs Inn & Winery - Tesla Destination,1611 Love Ln,47.476001,-120.376514
Confluence Health - Central Washington Hospital Parking Garage,1201 S Miller St,47.407649,-120.323973
Confluence Health - Central Washington Hospital,933 Red Apple Rd,47.406469,-120.322576
Confluence Health - Mares Building,820 N Chelan Ave,47.432978,-120.322963
WADOC WVRC 2,400 Okanogan Ave,47.417583,-120.314597
Wenatchee Convention Center,121 N Wenatchee Ave,47.427475,-120.312078
Confluence Health - Stanley Building,730 N Emerson Ave,47.431945,-120.323007
Safeway 516 1st Ave West,516 1St Ave,47.623603,-122.3577595
Cranberry Road Winery - Tesla Destination,2858 S Forrest St,46.859479,-124.108594
White Salmon Fire Hall,119 NE Church,45.72812,-121.48508
White Salmon Fire Hall-Forth-Public,119 NE Church Ave.,45.72812,-121.48505
Pine Near RV Park,316 Castle Ave,48.476543,-120.180796
Sun Mountain Lodge - Tesla Destination,604 Patterson Lake Rd,48.477487,-120.25638
Guy Waring Guest House,110 Riverside Ave,48.479357,-120.186033
Willows Lodge - Tesla Destination,14850 NE 145th St,47.732864,-122.147196
Patterson Cellars - Tesla Destination,19501 144th Ave NE Suite D500,47.769459,-122.151217
KING COUNTY WTD BRIGHTWATER - 1,22503 WA-9,47.793213,-122.14057
WOODIN CREEK WOODIN CREEK 1,13550 Village Square Dr.,47.752007,-122.157917
KING COUNTY WTD BRIGHTWATER - 2,22503 WA-9,47.793168,-122.140579
"Woodinville WA4-151 (Woodinville, WA)",14003 NE Woodinville Duvall Rd,47.75422,-122.15115
WOODIN CREEK WOODIN CREEK 2,13550 Village Square Dr.,47.752026,-122.157877
KING COUNTY WTD BRIGHTWATER - 3,22503 WA-9,47.793124,-122.140598
BLOCK C LOT 8 STARBUCKS WOODI,13780 NE 175th St,47.754851,-122.155601
WILLOWS LODGE WILLOWS #1,14580 NE 145th St,47.734159,-122.147041
Valley Supply - Woodinville,8310 Maltby Road,47.8045651,-122.1205486
KING COUNTY WTD BRIGHTWATER - 4,22503 WA-9,47.793094,-122.140577
Schoolhouse District,13205 NE 175th St.,47.7534858,-122.1629554
LODGES CHARGER GARAGES,901 S 72nd Ave,46.588986,-120.60055
Holiday Inn Downtown Yakima - Tesla Destination,802 E Yakima Ave,46.604039,-120.494574
VOLVO CAR USA YAKIMA DC2,1312 S 1st St,46.586168,-120.49748
H2S YAKIMA HOME2 ONE,2420 W Nob Hill Blvd,46.584213,-120.541453
VOLVO CAR USA YAKIMA DC1,1312 S 1st St,46.586189,-120.49749
Bob's Burgers & Brew - Tesla Supercharger,121 North Fair Avenue,46.609653,-120.491932
Valley Nissan,1010 S 1st St,46.590246,-120.500687
"Walmart 2269 - Yakima, WA",1600 East Chestnut Ave.,46.60252,-120.47924
Yakima,51 Firing Center Rd,46.677586,-120.47913
Lincoln Conoco,301 N 1st Street,46.60623617299185,-120.50777013069076
Baymont by Wyndham - Tesla Supercharger,1603 E Yakima Ave,46.6053776872519,-120.482764497013
LODGES CHARGER JAIME'S OFFICE,819 S 72nd Ave,46.58914,-120.603074
Leading Force,17 N. 3rd St Ste 101,46.603757,-120.503355
LODGES CHARGER OFFICE,901 S 72nd Ave,46.589108,-120.601588
Harvest Chevrolet,1600 E Yakima Ave,46.604239,-120.481583
3rd Street Parking,17 N 3rd St,46.603762,-120.503347
Safeway 1109 E. Yelm Ave,1109 E. Yelm Ave,46.934055045,-122.593947986
CITY OF ZILLAH P&R NORTH,113 1st Ave,46.405066,-120.270721
CITY OF ZILLAH P&R SOUTH,113 1st Ave,46.405006,-120.270737
Westridge Condos,311 S 174th Pl,47.446823,-122.329489
Pasco,2411 W Court St,46.242178,-119.124215
